Method,Modality,Type,Subject,Volume,Dice,IoU,n_comp_2d,max_comp_slice,n_slices_multi,n_slices_fg,frac_slices_multi
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-4_T2w,0.957303524017334,0.9181037545204163,19,1,0,19,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-6_T2w,0.8898100852966309,0.8014935851097107,18,1,0,18,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-7_T2w,0.9604829549789429,0.9239703416824341,19,2,1,18,0.05555555555555555
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-8_T2w,0.9313217401504517,0.8714706897735596,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv120_ses-01_acq-haste_run-9_T2w,0.942609429359436,0.8914486169815063,21,2,2,19,0.10526315789473684
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-10_T2w,0.9634309411048889,0.9294421672821045,18,1,0,18,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-11_T2w,0.9620285034179688,0.9268351793289185,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-12_T2w,0.9673298001289368,0.9367266893386841,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-13_T2w,0.9612568616867065,0.9254037737846375,22,1,0,22,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-14_T2w,0.8400170207023621,0.724163293838501,14,2,2,12,0.16666666666666666
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-15_T2w,0.9627692103385925,0.9282111525535583,22,2,1,21,0.047619047619047616
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-16_T2w,0.9670901298522949,0.9362773895263672,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-17_T2w,0.9654247760772705,0.9331605434417725,18,1,0,18,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-18_T2w,0.9611576199531555,0.9252198338508606,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-19_T2w,0.9563469886779785,0.9163457155227661,17,1,0,17,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-1_T2w,0.9712715744972229,0.9441477656364441,26,2,4,22,0.18181818181818182
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-2_T2w,0.9591453075408936,0.9214978218078613,23,2,2,21,0.09523809523809523
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-3_T2w,0.9701268076896667,0.941986620426178,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-4_T2w,0.9636601209640503,0.9298688769340515,20,1,0,20,0.0
AttUNet_checkpoint-70,otherscanners,ses-01,anat,sub-chuv146_ses-01_acq-haste_run-5_T2w,0.9674624800682068,0.9369755983352661,23,2,2,21,0.09523809523809523
